test_id,model,persona_level,persona_id,run_number,ab_order,Option_1_is,option_selected_by_llm,true_variant_chosen,chose_option_1
COPY-04,claude-3.5-sonnet,B5,I-20,5,swapped,Variant_B,Option_1,B,1
COPY-04,claude-3.5-sonnet,B5,I-20,6,swapped,Variant_B,Option_1,B,1
COPY-04,claude-3.5-sonnet,B5,I-20,7,original,Variant_A,Option_2,B,0
COPY-04,claude-3.5-sonnet,B5,I-20,8,swapped,Variant_B,Option_1,B,1
REC-03,claude-3.5-sonnet,B3,D-01,4,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-01,5,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-01,7,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-01,6,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-01,8,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-01,9,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-02,4,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-02,5,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-02,7,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-02,8,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-03,5,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-03,4,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-03,7,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-03,8,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-03,9,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-04,4,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-04,5,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-04,6,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-04,7,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-04,8,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-05,4,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-05,5,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-05,7,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-05,8,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-06,5,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-06,6,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-06,4,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-06,8,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-06,7,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-07,4,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-07,6,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-07,5,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-07,7,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-07,8,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-08,4,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-08,5,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-08,6,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-08,7,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-08,8,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-09,4,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-09,6,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-09,5,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-09,7,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-09,8,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-10,4,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-10,7,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-10,5,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-10,8,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-11,4,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-11,5,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-11,6,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B3,D-11,7,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B3,D-11,8,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B5,I-20,9,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B5,I-20,9,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B5,I-20,6,original,Variant_A,Option_1,A,1
REC-03,llama-3.3-70b,B5,I-20,6,swapped,Variant_B,Option_2,A,0
REC-06,gpt-4o,B3,D-01,6,swapped,Variant_B,Option_1,B,1
REC-06,gpt-4o,B3,D-01,9,original,Variant_A,Option_2,B,0
UI-01,claude-3.5-sonnet,B5,I-07,6,swapped,Variant_B,Option_1,B,1
UI-01,gpt-4o,B5,I-08,6,swapped,Variant_B,Option_2,A,0
UI-01,claude-3.5-sonnet,B5,I-07,9,original,Variant_A,Option_2,B,0
UI-01,gpt-4o,B5,I-08,9,swapped,Variant_B,Option_2,A,0
UI-01,llama-3.3-70b,B5,I-07,6,swapped,Variant_B,Option_1,B,1
REC-06,gpt-4o,B3,D-02,6,swapped,Variant_B,Option_1,B,1
REC-06,claude-3.5-sonnet,B3,D-01,9,original,Variant_A,Option_1,A,1
UI-01,gpt-4o,B5,I-09,9,swapped,Variant_B,Option_2,A,0
REC-06,gpt-4o,B3,D-03,9,original,Variant_A,Option_1,A,1
REC-06,llama-3.3-70b,B3,D-01,9,original,Variant_A,Option_2,B,0
UI-01,claude-3.5-sonnet,B5,I-08,6,original,Variant_A,Option_1,A,1
REC-06,llama-3.3-70b,B3,D-02,6,original,Variant_A,Option_2,B,0
REC-06,claude-3.5-sonnet,B3,D-02,9,original,Variant_A,Option_1,A,1
REC-06,gpt-4o,B3,D-04,6,original,Variant_A,Option_1,A,1
UI-01,llama-3.3-70b,B5,I-08,9,swapped,Variant_B,Option_2,A,0
REC-06,gpt-4o,B3,D-04,9,swapped,Variant_B,Option_1,B,1
UI-01,claude-3.5-sonnet,B5,I-09,9,original,Variant_A,Option_1,A,1
UI-01,gpt-4o,B5,I-11,6,original,Variant_A,Option_1,A,1
UI-01,gpt-4o,B5,I-10,9,swapped,Variant_B,Option_1,B,1
UI-01,llama-3.3-70b,B5,I-09,9,swapped,Variant_B,Option_2,A,0
UI-01,claude-3.5-sonnet,B5,I-09,6,original,Variant_A,Option_1,A,1
UI-01,gpt-4o,B5,I-11,9,swapped,Variant_B,Option_2,A,0
UI-01,gpt-4o,B5,I-12,6,swapped,Variant_B,Option_2,A,0
REC-06,gpt-4o,B3,D-05,9,swapped,Variant_B,Option_1,B,1
REC-06,claude-3.5-sonnet,B3,D-03,9,swapped,Variant_B,Option_2,A,0
REC-06,gpt-4o,B3,D-06,6,swapped,Variant_B,Option_1,B,1
UI-01,llama-3.3-70b,B5,I-10,6,original,Variant_A,Option_1,A,1
UI-01,claude-3.5-sonnet,B5,I-10,9,original,Variant_A,Option_2,B,0
UI-01,llama-3.3-70b,B5,I-10,9,original,Variant_A,Option_1,A,1
REC-06,gpt-4o,B3,D-07,6,swapped,Variant_B,Option_1,B,1
REC-06,gpt-4o,B3,D-07,9,original,Variant_A,Option_2,B,0
REC-06,claude-3.5-sonnet,B3,D-04,9,original,Variant_A,Option_1,A,1
REC-06,llama-3.3-70b,B3,D-04,6,original,Variant_A,Option_2,B,0
UI-01,gpt-4o,B5,I-14,9,original,Variant_A,Option_2,B,0
UI-01,llama-3.3-70b,B5,I-11,6,original,Variant_A,Option_1,A,1
UI-01,llama-3.3-70b,B5,I-11,9,swapped,Variant_B,Option_2,A,0
UI-01,claude-3.5-sonnet,B5,I-11,6,swapped,Variant_B,Option_2,A,0
UI-01,gpt-4o,B5,I-15,6,swapped,Variant_B,Option_2,A,0
REC-06,gpt-4o,B3,D-08,9,original,Variant_A,Option_1,A,1
REC-06,gpt-4o,B3,D-09,6,swapped,Variant_B,Option_1,B,1
REC-06,claude-3.5-sonnet,B3,D-05,6,swapped,Variant_B,Option_1,B,1
REC-06,claude-3.5-sonnet,B3,D-05,9,original,Variant_A,Option_2,B,0
UI-01,llama-3.3-70b,B5,I-12,6,original,Variant_A,Option_1,A,1
UI-01,llama-3.3-70b,B5,I-12,9,swapped,Variant_B,Option_1,B,1
UI-01,gpt-4o,B5,I-16,6,original,Variant_A,Option_1,A,1
REC-06,gpt-4o,B3,D-09,9,original,Variant_A,Option_2,B,0
REC-06,llama-3.3-70b,B3,D-06,9,original,Variant_A,Option_2,B,0
REC-06,gpt-4o,B3,D-10,6,original,Variant_A,Option_1,A,1
UI-01,claude-3.5-sonnet,B5,I-12,9,original,Variant_A,Option_1,A,1
UI-01,gpt-4o,B5,I-17,6,original,Variant_A,Option_1,A,1
REC-06,llama-3.3-70b,B3,D-07,6,swapped,Variant_B,Option_1,B,1
REC-06,gpt-4o,B3,D-11,6,swapped,Variant_B,Option_1,B,1
UI-01,gpt-4o,B5,I-18,9,original,Variant_A,Option_1,A,1
UI-01,llama-3.3-70b,B5,I-14,6,swapped,Variant_B,Option_1,B,1
UI-01,claude-3.5-sonnet,B5,I-13,9,original,Variant_A,Option_1,A,1
REC-06,gpt-4o,B3,D-13,6,original,Variant_A,Option_1,A,1
UI-01,llama-3.3-70b,B5,I-15,9,swapped,Variant_B,Option_2,A,0
REC-06,gpt-4o,B3,D-13,9,swapped,Variant_B,Option_1,B,1
REC-06,llama-3.3-70b,B3,D-09,9,swapped,Variant_B,Option_1,B,1
UI-01,gpt-4o,B5,I-20,9,original,Variant_A,Option_1,A,1
UI-09,gpt-4o,B3,D-01,9,original,Variant_A,Option_1,A,1
UI-01,llama-3.3-70b,B5,I-16,9,original,Variant_A,Option_2,B,0
REC-06,claude-3.5-sonnet,B3,D-08,6,swapped,Variant_B,Option_1,B,1
UI-09,gpt-4o,B3,D-11,6,original,Variant_A,Option_1,A,1
REC-06,llama-3.3-70b,B4,B-04,9,original,Variant_A,Option_2,B,0
UI-09,gpt-4o,B3,D-12,9,swapped,Variant_B,Option_2,A,0
UI-09,llama-3.3-70b,B3,D-11,6,original,Variant_A,Option_1,A,1
UI-09,claude-3.5-sonnet,B3,D-11,9,original,Variant_A,Option_1,A,1
REC-06,claude-3.5-sonnet,B4,B-05,6,original,Variant_A,Option_2,B,0
REC-06,gpt-4o,B4,B-06,6,swapped,Variant_B,Option_1,B,1
UI-09,llama-3.3-70b,B3,D-11,9,original,Variant_A,Option_1,A,1
UI-09,gpt-4o,B3,D-13,6,swapped,Variant_B,Option_2,A,0
UI-09,gpt-4o,B3,D-13,9,original,Variant_A,Option_1,A,1
REC-06,gpt-4o,B4,B-07,6,original,Variant_A,Option_2,B,0
REC-06,gpt-4o,B4,B-07,9,swapped,Variant_B,Option_1,B,1
UI-09,gpt-4o,B3,D-14,6,swapped,Variant_B,Option_2,A,0
REC-06,claude-3.5-sonnet,B4,B-06,6,swapped,Variant_B,Option_1,B,1
REC-06,gpt-4o,B4,B-08,9,original,Variant_A,Option_2,B,0
REC-06,gpt-4o,B4,B-08,6,swapped,Variant_B,Option_1,B,1
UI-09,gpt-4o,B3,D-15,9,original,Variant_A,Option_1,A,1
UI-09,claude-3.5-sonnet,B3,D-13,6,original,Variant_A,Option_1,A,1
REC-06,gpt-4o,B4,B-09,9,original,Variant_A,Option_2,B,0
UI-09,gpt-4o,B3,D-16,6,original,Variant_A,Option_1,A,1
UI-09,gpt-4o,B3,D-16,9,swapped,Variant_B,Option_2,A,0
UI-09,claude-3.5-sonnet,B3,D-13,9,swapped,Variant_B,Option_2,A,0
REC-06,llama-3.3-70b,B4,B-07,6,original,Variant_A,Option_1,A,1
UI-09,gpt-4o,B3,D-17,6,swapped,Variant_B,Option_2,A,0
REC-06,claude-3.5-sonnet,B4,B-06,9,swapped,Variant_B,Option_1,B,1
REC-06,gpt-4o,B4,B-11,9,swapped,Variant_B,Option_1,B,1
UI-09,llama-3.3-70b,B3,D-14,9,original,Variant_A,Option_1,A,1
REC-06,claude-3.5-sonnet,B4,B-07,9,swapped,Variant_B,Option_2,A,0
REC-06,gpt-4o,B4,B-12,9,swapped,Variant_B,Option_1,B,1
UI-09,gpt-4o,B3,D-19,9,original,Variant_A,Option_1,A,1
UI-09,gpt-4o,B3,D-19,6,swapped,Variant_B,Option_2,A,0
UI-09,llama-3.3-70b,B3,D-15,9,original,Variant_A,Option_1,A,1
UI-09,claude-3.5-sonnet,B3,D-14,9,original,Variant_A,Option_1,A,1
REC-06,claude-3.5-sonnet,B4,B-08,6,original,Variant_A,Option_2,B,0
UI-09,llama-3.3-70b,B3,D-15,6,swapped,Variant_B,Option_2,A,0
REC-06,gpt-4o,B4,B-13,6,original,Variant_A,Option_2,B,0
REC-06,gpt-4o,B4,B-13,9,original,Variant_A,Option_1,A,1
REC-06,llama-3.3-70b,B4,B-09,6,original,Variant_A,Option_2,B,0
REC-06,llama-3.3-70b,B4,B-09,9,original,Variant_A,Option_2,B,0
REC-06,claude-3.5-sonnet,B4,B-08,9,original,Variant_A,Option_2,B,0
REC-06,gpt-4o,B4,B-14,6,swapped,Variant_B,Option_1,B,1
UI-09,llama-3.3-70b,B3,D-16,9,original,Variant_A,Option_1,A,1
UI-09,gpt-4o,B4,B-01,6,original,Variant_A,Option_1,A,1
UI-09,gpt-4o,B4,B-01,9,original,Variant_A,Option_1,A,1
REC-06,claude-3.5-sonnet,B4,B-09,6,original,Variant_A,Option_2,B,0
REC-06,llama-3.3-70b,B4,B-10,6,original,Variant_A,Option_2,B,0
REC-06,gpt-4o,B4,B-15,6,original,Variant_A,Option_2,B,0
UI-09,gpt-4o,B4,B-02,6,original,Variant_A,Option_1,A,1
REC-06,gpt-4o,B4,B-16,6,swapped,Variant_B,Option_1,B,1
UI-09,llama-3.3-70b,B3,D-17,9,original,Variant_A,Option_1,A,1
UI-09,gpt-4o,B4,B-03,6,original,Variant_A,Option_1,A,1
REC-06,claude-3.5-sonnet,B4,B-10,6,swapped,Variant_B,Option_1,B,1
REC-06,llama-3.3-70b,B4,B-11,9,swapped,Variant_B,Option_1,B,1
UI-09,llama-3.3-70b,B3,D-18,6,swapped,Variant_B,Option_2,A,0
REC-06,gpt-4o,B4,B-17,9,swapped,Variant_B,Option_1,B,1
UI-09,gpt-4o,B4,B-04,6,original,Variant_A,Option_1,A,1
UI-09,gpt-4o,B4,B-04,9,original,Variant_A,Option_1,A,1
UI-09,llama-3.3-70b,B3,D-18,9,swapped,Variant_B,Option_2,A,0
REC-06,claude-3.5-sonnet,B4,B-10,9,swapped,Variant_B,Option_1,B,1
REC-06,gpt-4o,B4,B-18,6,original,Variant_A,Option_2,B,0
REC-06,llama-3.3-70b,B4,B-12,9,original,Variant_A,Option_2,B,0
UI-09,gpt-4o,B4,B-05,9,swapped,Variant_B,Option_2,A,0
UI-09,gpt-4o,B4,B-05,6,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B4,B-16,9,original,Variant_A,Option_1,A,1
REC-03,llama-3.3-70b,B4,B-16,6,swapped,Variant_B,Option_1,B,1
REC-03,gpt-4o,B4,B-16,6,original,Variant_A,Option_1,A,1
REC-03,deepseek-v4-flash,B4,B-16,4,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B4,B-16,9,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B4,B-16,6,swapped,Variant_B,Option_2,A,0
REC-03,deepseek-v4-flash,B4,B-16,5,swapped,Variant_B,Option_2,A,0
REC-03,deepseek-v4-flash,B4,B-16,6,original,Variant_A,Option_1,A,1
REC-03,llama-3.3-70b,B4,B-16,9,original,Variant_A,Option_1,A,1
REC-03,gpt-4o,B4,B-17,6,swapped,Variant_B,Option_2,A,0
REC-03,llama-3.3-70b,B4,B-17,6,original,Variant_A,Option_2,B,0
REC-03,deepseek-v4-flash,B4,B-16,8,swapped,Variant_B,Option_1,B,1
REC-03,gpt-4o,B4,B-18,6,original,Variant_A,Option_1,A,1
REC-03,deepseek-v4-flash,B4,B-16,7,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B4,B-17,6,original,Variant_A,Option_1,A,1
REC-03,llama-3.3-70b,B4,B-17,9,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B4,B-17,9,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B4,B-17,9,original,Variant_A,Option_2,B,0
REC-03,gpt-4o,B4,B-18,9,swapped,Variant_B,Option_2,A,0
REC-03,deepseek-v4-flash,B4,B-17,4,original,Variant_A,Option_1,A,1
REC-03,deepseek-v4-flash,B4,B-16,9,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B4,B-19,6,original,Variant_A,Option_1,A,1
REC-03,llama-3.3-70b,B4,B-18,9,original,Variant_A,Option_1,A,1
REC-03,llama-3.3-70b,B4,B-18,6,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B4,B-19,9,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B4,B-18,6,original,Variant_A,Option_1,A,1
REC-03,gpt-4o,B4,B-20,6,original,Variant_A,Option_2,B,0
REC-03,claude-3.5-sonnet,B4,B-18,9,swapped,Variant_B,Option_2,A,0
REC-03,deepseek-v4-flash,B4,B-17,5,swapped,Variant_B,Option_2,A,0
REC-03,deepseek-v4-flash,B4,B-17,6,original,Variant_A,Option_1,A,1
REC-03,gpt-4o,B4,B-20,9,swapped,Variant_B,Option_2,A,0
REC-03,llama-3.3-70b,B4,B-19,6,original,Variant_A,Option_1,A,1
REC-03,gpt-4o,B5,I-01,6,original,Variant_A,Option_1,A,1
REC-03,gpt-4o,B5,I-01,9,swapped,Variant_B,Option_2,A,0
REC-03,deepseek-v4-flash,B4,B-17,7,original,Variant_A,Option_1,A,1
REC-03,deepseek-v4-flash,B4,B-17,8,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B4,B-19,6,original,Variant_A,Option_1,A,1
REC-03,gpt-4o,B5,I-02,6,original,Variant_A,Option_1,A,1
REC-03,llama-3.3-70b,B4,B-19,9,original,Variant_A,Option_1,A,1
REC-03,gpt-4o,B5,I-02,9,original,Variant_A,Option_1,A,1
REC-03,deepseek-v4-flash,B4,B-17,9,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B5,I-03,6,swapped,Variant_B,Option_2,A,0
REC-03,llama-3.3-70b,B4,B-20,6,swapped,Variant_B,Option_1,B,1
REC-03,claude-3.5-sonnet,B4,B-19,9,swapped,Variant_B,Option_2,A,0
REC-03,deepseek-v4-flash,B4,B-18,4,original,Variant_A,Option_1,A,1
REC-03,llama-3.3-70b,B4,B-20,9,swapped,Variant_B,Option_1,B,1
REC-03,gpt-4o,B5,I-03,9,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B4,B-20,6,original,Variant_A,Option_1,A,1
REC-03,gpt-4o,B5,I-04,6,swapped,Variant_B,Option_1,B,1
REC-03,deepseek-v4-flash,B4,B-18,6,original,Variant_A,Option_1,A,1
REC-03,deepseek-v4-flash,B4,B-18,5,swapped,Variant_B,Option_2,A,0
REC-03,llama-3.3-70b,B5,I-01,9,original,Variant_A,Option_1,A,1
REC-03,gpt-4o,B5,I-04,9,swapped,Variant_B,Option_1,B,1
REC-03,llama-3.3-70b,B5,I-01,6,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B5,I-05,6,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B4,B-20,9,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B5,I-01,6,original,Variant_A,Option_1,A,1
REC-03,gpt-4o,B5,I-06,6,original,Variant_A,Option_1,A,1
REC-03,deepseek-v4-flash,B4,B-18,7,original,Variant_A,Option_1,A,1
REC-03,gpt-4o,B5,I-05,9,original,Variant_A,Option_1,A,1
REC-03,deepseek-v4-flash,B4,B-18,8,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B5,I-06,9,original,Variant_A,Option_1,A,1
REC-03,llama-3.3-70b,B5,I-02,6,swapped,Variant_B,Option_2,A,0
REC-03,llama-3.3-70b,B5,I-02,9,original,Variant_A,Option_1,A,1
REC-03,deepseek-v4-flash,B4,B-19,4,original,Variant_A,Option_1,A,1
REC-03,gpt-4o,B5,I-07,9,original,Variant_A,Option_2,B,0
REC-03,deepseek-v4-flash,B4,B-18,9,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B5,I-01,9,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B5,I-02,6,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B5,I-07,6,original,Variant_A,Option_2,B,0
REC-03,llama-3.3-70b,B5,I-03,6,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B5,I-08,6,original,Variant_A,Option_1,A,1
REC-03,deepseek-v4-flash,B4,B-19,6,original,Variant_A,Option_1,A,1
REC-03,gpt-4o,B5,I-08,9,swapped,Variant_B,Option_2,A,0
REC-03,deepseek-v4-flash,B4,B-19,5,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B5,I-02,9,original,Variant_A,Option_1,A,1
REC-03,llama-3.3-70b,B5,I-03,9,swapped,Variant_B,Option_2,A,0
REC-03,llama-3.3-70b,B5,I-04,6,original,Variant_A,Option_2,B,0
REC-03,claude-3.5-sonnet,B5,I-03,6,original,Variant_A,Option_1,A,1
REC-03,gpt-4o,B5,I-09,9,swapped,Variant_B,Option_2,A,0
REC-03,deepseek-v4-flash,B4,B-19,7,original,Variant_A,Option_1,A,1
REC-03,deepseek-v4-flash,B4,B-19,8,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B5,I-09,6,original,Variant_A,Option_1,A,1
REC-03,gpt-4o,B5,I-10,6,original,Variant_A,Option_2,B,0
REC-03,deepseek-v4-flash,B4,B-19,9,original,Variant_A,Option_1,A,1
REC-03,llama-3.3-70b,B5,I-04,9,swapped,Variant_B,Option_1,B,1
REC-03,claude-3.5-sonnet,B5,I-03,9,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B5,I-10,9,swapped,Variant_B,Option_1,B,1
REC-03,deepseek-v4-flash,B4,B-20,4,original,Variant_A,Option_1,A,1
REC-03,llama-3.3-70b,B5,I-05,6,original,Variant_A,Option_1,A,1
REC-03,gpt-4o,B5,I-11,6,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B5,I-04,6,swapped,Variant_B,Option_2,A,0
REC-03,llama-3.3-70b,B5,I-05,9,original,Variant_A,Option_2,B,0
REC-03,gpt-4o,B5,I-11,9,swapped,Variant_B,Option_2,A,0
REC-03,deepseek-v4-flash,B4,B-20,5,swapped,Variant_B,Option_2,A,0
REC-03,deepseek-v4-flash,B4,B-20,6,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B5,I-12,6,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B5,I-12,9,swapped,Variant_B,Option_2,A,0
REC-03,claude-3.5-sonnet,B5,I-04,9,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B5,I-05,6,original,Variant_A,Option_1,A,1
REC-03,llama-3.3-70b,B5,I-06,9,swapped,Variant_B,Option_1,B,1
REC-03,gpt-4o,B5,I-13,6,swapped,Variant_B,Option_1,B,1
REC-03,deepseek-v4-flash,B4,B-20,7,original,Variant_A,Option_1,A,1
REC-03,deepseek-v4-flash,B4,B-20,8,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B5,I-13,9,original,Variant_A,Option_2,B,0
REC-03,gpt-4o,B5,I-14,6,original,Variant_A,Option_2,B,0
REC-03,llama-3.3-70b,B5,I-06,6,original,Variant_A,Option_2,B,0
REC-03,deepseek-v4-flash,B4,B-20,9,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B5,I-14,9,original,Variant_A,Option_2,B,0
REC-03,claude-3.5-sonnet,B5,I-05,9,original,Variant_A,Option_1,A,1
REC-03,deepseek-v4-flash,B5,I-01,4,original,Variant_A,Option_1,A,1
REC-03,gpt-4o,B5,I-15,6,swapped,Variant_B,Option_2,A,0
REC-03,llama-3.3-70b,B5,I-07,6,swapped,Variant_B,Option_1,B,1
REC-03,claude-3.5-sonnet,B5,I-06,6,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B5,I-15,9,original,Variant_A,Option_1,A,1
REC-03,deepseek-v4-flash,B5,I-01,6,original,Variant_A,Option_1,A,1
REC-03,gpt-4o,B5,I-16,6,swapped,Variant_B,Option_1,B,1
REC-03,deepseek-v4-flash,B5,I-01,5,swapped,Variant_B,Option_2,A,0
REC-03,llama-3.3-70b,B5,I-08,6,original,Variant_A,Option_1,A,1
REC-03,llama-3.3-70b,B5,I-07,9,swapped,Variant_B,Option_1,B,1
REC-03,claude-3.5-sonnet,B5,I-06,9,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B5,I-16,9,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B5,I-07,6,original,Variant_A,Option_1,A,1
REC-03,deepseek-v4-flash,B5,I-01,7,original,Variant_A,Option_1,A,1
REC-03,deepseek-v4-flash,B5,I-01,8,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B5,I-17,6,original,Variant_A,Option_1,A,1
REC-03,llama-3.3-70b,B5,I-09,6,swapped,Variant_B,Option_2,A,0
REC-03,llama-3.3-70b,B5,I-08,9,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B5,I-17,9,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B5,I-07,9,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B5,I-18,6,swapped,Variant_B,Option_2,A,0
REC-03,llama-3.3-70b,B5,I-09,9,original,Variant_A,Option_1,A,1
REC-03,deepseek-v4-flash,B5,I-02,4,original,Variant_A,Option_1,A,1
REC-03,deepseek-v4-flash,B5,I-01,9,original,Variant_A,Option_1,A,1
REC-03,claude-3.5-sonnet,B5,I-08,6,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B5,I-18,9,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B5,I-19,6,original,Variant_A,Option_1,A,1
REC-03,gpt-4o,B5,I-19,9,original,Variant_A,Option_1,A,1
REC-03,deepseek-v4-flash,B5,I-02,5,swapped,Variant_B,Option_2,A,0
REC-03,llama-3.3-70b,B5,I-10,6,original,Variant_A,Option_2,B,0
REC-03,claude-3.5-sonnet,B5,I-08,9,original,Variant_A,Option_1,A,1
REC-03,deepseek-v4-flash,B5,I-02,6,swapped,Variant_B,Option_2,A,0
REC-03,gpt-4o,B5,I-20,6,original,Variant_A,Option_1,A,1
REC-03,gpt-4o,B5,I-20,9,swapped,Variant_B,Option_1,B,1
UI-01,gpt-4o,B5,I-07,6,original,Variant_A,Option_1,A,1
